ac,ah,hri,LDSI_i0_depth,LDSI_i0_surface,LDSI_i1_depth,LDSI_i1_surface,LDSI_i2_depth,LDSI_i2_surface,LDSI_i3_depth,LDSI_i3_surface,CDSI_i0_depth,CDSI_i0_surface,CDSI_i1_depth,CDSI_i1_surface,CDSI_i2_depth,CDSI_i2_surface,CDSI_i3_depth,CDSI_i3_surface,LDSE_i0_depth,LDSE_i0_surface,LDSE_i1_depth,LDSE_i1_surface,LDSE_i2_depth,LDSE_i2_surface,LDSE_i3_depth,LDSE_i3_surface,CDSE_i0_depth,CDSE_i0_surface,CDSE_i1_depth,CDSE_i1_surface,CDSE_i2_depth,CDSE_i2_surface,CDSE_i3_depth,CDSE_i3_surface
0,0.1,0.55,1.1372,0,0.6875,0,0.5262,0,0.4405,0,1.103,0,0.6744,0,0.5191,0,0.4355,0,1.1802,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4439,0
0,0.1,0.6,1.1334,0,0.686,0,0.5254,0,0.44,0,1.099,0,0.6728,0,0.5182,0,0.435,0,1.1804,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4438,0
0,0.1,0.65,1.1296,0,0.6845,0,0.5246,0,0.4395,0,1.095,0,0.6712,0,0.5173,0,0.4345,0,1.1806,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4437,0
0,0.1,0.7,1.1258,0,0.683,0,0.5238,0,0.439,0,1.091,0,0.6696,0,0.5164,0,0.434,0,1.1808,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4436,0
0,0.1,0.75,1.122,0,0.6815,0,0.523,0,0.4385,0,1.087,0,0.668,0,0.5155,0,0.4335,0,1.181,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4435,0
0,0.1,0.8,1.1182,0,0.68,0,0.5222,0,0.438,0,1.083,0,0.6664,0,0.5146,0,0.433,0,1.1812,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4434,0
0,0.1,0.85,1.1144,0,0.6785,0,0.5214,0,0.4375,0,1.079,0,0.6648,0,0.5137,0,0.4325,0,1.1814,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4433,0
0,0.1,0.9,1.1106,0,0.677,0,0.5206,0,0.437,0,1.075,0,0.6632,0,0.5128,0,0.432,0,1.1816,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4432,0
0,0.1,0.95,1.1068,0,0.6755,0,0.5198,0,0.4365,0,1.071,0,0.6616,0,0.5119,0,0.4315,0,1.1818,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.4431,0
0,0.1,1,1.103,0,0.674,0,0.519,0,0.436,0,1.067,0,0.66,0,0.511,0,0.431,0,1.182,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.443,0
0,0.15,0,1.2745,0,0.7415,0,0.5575,0,0.461,0,1.2745,0,0.7415,0,0.5575,0,0.461,0,1.2745,0,0.7415,0,0.5575,0,0.461,0,1.2745,0,0.7415,0,0.5575,0,0.461,0
0,0.15,0.05,1.266,0,0.738,0,0.5555,0,0.46,0,1.226,0,0.723,0,0.5465,0,0.454,0,1.2685,0,0.7395,0,0.556,0,0.46,0,1.237,0,0.7265,0,0.549,0,0.455,0
0,0.15,0.1,1.257,0,0.7345,0,0.5535,0,0.4585,0,1.205,0,0.7145,0,0.542,0,0.451,0,1.2635,0,0.737,0,0.555,0,0.4595,0,1.226,0,0.722,0,0.546,0,0.454,0
0,0.15,0.15,1.24825,0,0.73125,0,0.5515,0,0.45725,0,1.19025,0,0.70875,0,0.53875,0,0.449,0,1.2595,0,0.7355,0,0.554,0,0.459,0,1.22025,0,0.71975,0,0.54475,0,0.45275,0
0,0.15,0.2,1.2395,0,0.728,0,0.5495,0,0.456,0,1.1755,0,0.703,0,0.5355,0,0.447,0,1.2555,0,0.734,0,0.553,0,0.4585,0,1.2145,0,0.7175,0,0.5435,0,0.4515,0
0,0.15,0.25,1.23158333333333,0,0.724916666666667,0,0.54775,0,0.454833333333333,0,1.166,0,0.699333333333333,0,0.5335,0,0.445583333333333,0,1.253,0,0.733,0,0.552416666666667,0,0.458083333333333,0,1.21233333333333,0,0.7165,0,0.542916666666667,0,0.45125,0
0,0.15,0.3,1.22366666666667,0,0.721833333333333,0,0.546,0,0.453666666666667,0,1.1565,0,0.695666666666667,0,0.5315,0,0.444166666666667,0,1.2505,0,0.732,0,0.551833333333333,0,0.457666666666667,0,1.21016666666667,0,0.7155,0,0.542333333333333,0,0.451,0
0,0.15,0.35,1.21575,0,0.71875,0,0.54425,0,0.4525,0,1.147,0,0.692,0,0.5295,0,0.44275,0,1.248,0,0.731,0,0.55125,0,0.45725,0,1.208,0,0.7145,0,0.54175,0,0.45075,0
0,0.15,0.4,1.20783333333333,0,0.715666666666667,0,0.5425,0,0.451333333333333,0,1.1375,0,0.688333333333333,0,0.5275,0,0.441333333333333,0,1.2455,0,0.73,0,0.550666666666667,0,0.456833333333333,0,1.20583333333333,0,0.7135,0,0.541166666666667,0,0.4505,0
0,0.15,0.45,1.19991666666667,0,0.712583333333333,0,0.54075,0,0.450166666666667,0,1.128,0,0.684666666666667,0,0.5255,0,0.439916666666667,0,1.243,0,0.729,0,0.550083333333333,0,0.456416666666667,0,1.20366666666667,0,0.7125,0,0.540583333333333,0,0.45025,0
0,0.15,0.5,1.192,0,0.7095,0,0.539,0,0.449,0,1.1185,0,0.681,0,0.5235,0,0.4385,0,1.2405,0,0.728,0,0.5495,0,0.456,0,1.2015,0,0.7115,0,0.54,0,0.45,0
0,0.15,0.55,1.1857,0,0.707,0,0.53765,0,0.44815,0,1.1125,0,0.6787,0,0.5222,0,0.4377,0,1.23965,0,0.7276,0,0.5493,0,0.45585,0,1.201,0,0.7113,0,0.53985,0,0.44985,0
0,0.15,0.6,1.1794,0,0.7045,0,0.5363,0,0.4473,0,1.1065,0,0.6764,0,0.5209,0,0.4369,0,1.2388,0,0.7272,0,0.5491,0,0.4557,0,1.2005,0,0.7111,0,0.5397,0,0.4497,0
0,0.15,0.65,1.1731,0,0.702,0,0.53495,0,0.44645,0,1.1005,0,0.6741,0,0.5196,0,0.4361,0,1.23795,0,0.7268,0,0.5489,0,0.45555,0,1.2,0,0.7109,0,0.53955,0,0.44955,0
